round,match_label,wheelo_player_name,team_id,player_id,match_status,wheelo_ev,wheelo_p3_pct,wheelo_match_rank
18,GWS v Geel,Callum Brown,greater_western_sydney,12910,resolved,0.104,0.2,11
18,GWS v Geel,Lachie Ash,greater_western_sydney,12782,resolved,0.104,0.3,10
18,GWS v Geel,Harry Himmelberg,greater_western_sydney,12462,resolved,0.085,0.2,12
18,GWS v Geel,Finn Callaghan,greater_western_sydney,12969,resolved,0.026,0.0,13
18,GWS v Geel,Xavier O'Halloran,greater_western_sydney,12821,resolved,0.01,0.0,14
18,GWS v Geel,Riley Hamilton,greater_western_sydney,13347,resolved,0.008,0.0,15
18,GWS v Geel,Tom Stewart,geelong,12505,resolved,0.007,0.0,17
18,GWS v Geel,Connor Idun,greater_western_sydney,12750,resolved,0.006,0.0,16
18,GWS v Geel,Jeremy Cameron,geelong,12017,resolved,0.004,0.0,18
18,GWS v Geel,Jack Ough,greater_western_sydney,13348,resolved,0.003,0.0,19
18,GWS v Geel,Lawson Humphries,geelong,13160,resolved,0.002,0.0,21
18,GWS v Geel,Harry Rowston,greater_western_sydney,13045,resolved,0.002,0.0,20
18,GWS v Geel,Joe Fonti,greater_western_sydney,13164,resolved,0.001,0.0,22
18,GWS v Geel,Jayden Laverde,greater_western_sydney,12377,resolved,0.001,0.0,23
18,GWS v Geel,Mark Blicavs,geelong,12153,resolved,0.001,0.0,26
18,GWS v Geel,Tom Atkins,geelong,12690,resolved,0.001,0.0,24
18,GWS v Geel,Stephen Coniglio,greater_western_sydney,12028,resolved,0.0,0.0,27
18,GWS v Geel,Harrison Oliver,greater_western_sydney,13325,resolved,0.0,0.0,25
18,GWS v Geel,Aaron Cadman,greater_western_sydney,13054,resolved,0.0,0.0,28
18,GWS v Geel,Harvey Thomas,greater_western_sydney,13101,resolved,0.0,0.0,29
18,GWS v Geel,Oliver Henry,geelong,12851,resolved,0.0,0.0,30
18,GWS v Geel,Ryan Angwin,greater_western_sydney,13001,resolved,0.0,0.0,31
18,GWS v Geel,Connor O'Sullivan,geelong,13122,resolved,0.0,0.0,32
18,GWS v Geel,Oisin Mullin,geelong,13066,resolved,0.0,0.0,33
18,GWS v Geel,Jack Bowes,geelong,12499,resolved,0.0,0.0,34
18,GWS v Geel,Tanner Bruhn,geelong,12871,resolved,0.0,0.0,35
18,GWS v Geel,Jake Stringer,greater_western_sydney,12167,resolved,0.0,0.0,36
18,GWS v Geel,Patrick Dangerfield,geelong,11700,resolved,0.0,0.0,37
18,GWS v Geel,Mitch Knevitt,geelong,12986,resolved,0.0,0.0,38
18,GWS v Geel,Phoenix Gothard,greater_western_sydney,13279,resolved,0.0,0.0,39
18,GWS v Geel,Zach Guthrie,geelong,12551,resolved,0.0,0.0,40
18,GWS v Geel,Sam De Koning,geelong,12891,resolved,0.0,0.0,41
18,GWS v Geel,Jake Kolodjashnij,geelong,12370,resolved,0.0,0.0,42
18,GWS v Geel,Jack Martin,geelong,12236,resolved,0.0,0.0,43
18,GWS v Geel,Shannon Neale,geelong,12992,resolved,0.0,0.0,44
18,GWS v Geel,Oliver Wiltshire,geelong,13217,resolved,0.0,0.0,45
18,GWS v Geel,Jack Henry,geelong,12607,resolved,0.0,0.0,46
18,Melb v Rich,Jacob van Rooyen,melbourne,13048,resolved,2.874,88.2,1
18,Melb v Rich,Tom Sparrow,melbourne,12693,resolved,0.945,5.2,2
18,Melb v Rich,Jake Bowey,melbourne,12931,resolved,0.694,2.8,3
18,Melb v Rich,Joel Fitzgerald,melbourne,13335,resolved,0.557,2.1,4
18,Melb v Rich,Max Gawn,melbourne,11966,resolved,0.39,1.0,5
18,Melb v Rich,Jack Steele,melbourne,12368,resolved,0.311,0.7,6
18,Melb v Rich,Daniel Turner,melbourne,12996,resolved,0.052,0.0,7
18,Melb v Rich,Tim Taranto,richmond,12504,resolved,0.046,0.0,8
18,Melb v Rich,Kysaiah Pickett,melbourne,12771,resolved,0.034,0.0,9
18,Melb v Rich,Ed Langdon,melbourne,12393,resolved,0.022,0.0,10
18,Melb v Rich,Jake Lever,melbourne,12351,resolved,0.017,0.0,11
18,Melb v Rich,Trent Rivers,melbourne,12778,resolved,0.012,0.0,12
18,Melb v Rich,Blake Howes,melbourne,13098,resolved,0.01,0.0,13
18,Melb v Rich,Jake Melksham,melbourne,11820,resolved,0.008,0.0,14
18,Melb v Rich,Harvey Langford,melbourne,13184,resolved,0.006,0.0,15
18,Melb v Rich,Toby Nankervis,richmond,12374,resolved,0.005,0.0,16
18,Melb v Rich,Kane McAuliffe,richmond,13117,resolved,0.004,0.0,17
18,Melb v Rich,Aidan Johnson,melbourne,13183,resolved,0.002,0.0,18
18,Melb v Rich,Kade Chandler,melbourne,12756,resolved,0.002,0.0,19
18,Melb v Rich,Changkuoth Jiath,melbourne,12752,resolved,0.002,0.0,20
18,Melb v Rich,Harry Sharp,melbourne,12864,resolved,0.002,0.0,23
18,Melb v Rich,Caleb Windsor,melbourne,13099,resolved,0.002,0.0,21
18,Melb v Rich,Koltyn Tholstrup,melbourne,13123,resolved,0.001,0.0,22
18,Melb v Rich,Nick Vlastuin,richmond,12174,resolved,0.001,0.0,24
18,Melb v Rich,Latrelle Pickett,melbourne,13286,resolved,0.001,0.0,26
18,Melb v Rich,James Trezise,richmond,13095,resolved,0.0,0.0,25
18,Melb v Rich,Sam Banks,richmond,13078,resolved,0.0,0.0,27
18,Melb v Rich,Matthew Jefferson,melbourne,13182,resolved,0.0,0.0,28
18,Melb v Rich,Ben Miller,richmond,12941,resolved,0.0,0.0,29
18,Melb v Rich,Sam Cumming,richmond,13316,resolved,0.0,0.0,30
18,Melb v Rich,Taj Hotton,richmond,13253,resolved,0.0,0.0,31
18,Melb v Rich,Seth Campbell,richmond,13100,resolved,0.0,0.0,32
18,Melb v Rich,Patrick Retschko,richmond,13313,resolved,0.0,0.0,33
18,Melb v Rich,Dion Prestia,richmond,11917,resolved,0.0,0.0,34
18,Melb v Rich,Bailey Laurie,melbourne,13032,resolved,0.0,0.0,35
18,Melb v Rich,Kye Annand,richmond,13338,resolved,0.0,0.0,36
18,Melb v Rich,Tom Brown,richmond,13096,resolved,0.0,0.0,37
18,Melb v Rich,Hugo Ralphsmith,richmond,12902,resolved,0.0,0.0,38
18,Melb v Rich,Jasper Alger,richmond,13242,resolved,0.0,0.0,39
18,Melb v Rich,Nathan Broad,richmond,12456,resolved,0.0,0.0,40
18,Melb v Rich,Sam Grlj,richmond,13290,resolved,0.0,0.0,41
18,Melb v Rich,Rhyan Mansell,richmond,12883,resolved,0.0,0.0,42
18,Melb v Rich,Noah Balta,richmond,12686,resolved,0.0,0.0,43
18,Melb v Rich,Zane Peucker,richmond,13351,resolved,0.0,0.0,44
18,Melb v Rich,Tom Lynch,richmond,11948,resolved,0.0,0.0,45
18,Melb v Rich,Mykelti Lefau,richmond,13113,resolved,0.0,0.0,46
18,St K v Port,Nasiah Wanganeen-Milera,st_kilda,12950,resolved,1.903,34.1,1
18,St K v Port,Rowan Marshall,st_kilda,12564,resolved,1.666,28.3,2
18,St K v Port,Callum Wilkie,st_kilda,12703,resolved,1.359,21.8,3
18,St K v Port,Bradley Hill,st_kilda,12060,resolved,0.606,9.6,4
18,St K v Port,Jason Horne-Francis,port_adelaide,12956,resolved,0.187,2.8,5
18,St K v Port,Hugo Garcia,st_kilda,13125,resolved,0.171,2.5,6
18,St K v Port,Zak Butters,port_adelaide,12698,resolved,0.036,0.4,8
18,St K v Port,Mattaes Phillipou,st_kilda,13036,resolved,0.035,0.4,7
18,St K v Port,Marcus Windhager,st_kilda,12967,resolved,0.007,0.0,9
18,St K v Port,Mason Wood,st_kilda,12312,resolved,0.007,0.0,10
18,St K v Port,Miles Bergman,port_adelaide,12867,resolved,0.007,0.0,11
18,St K v Port,Max Hall,st_kilda,13193,resolved,0.005,0.0,12
18,St K v Port,Cooper Sharman,st_kilda,12929,resolved,0.003,0.0,13
18,St K v Port,Jack Silvagni,st_kilda,12458,resolved,0.003,0.0,14
18,St K v Port,Darcy Wilson,st_kilda,13110,resolved,0.002,0.0,15
18,St K v Port,Jase Burgoyne,port_adelaide,13007,resolved,0.002,0.0,16
18,St K v Port,Jack Higgins,st_kilda,12609,resolved,0.001,0.0,17
18,St K v Port,Ollie Wines,port_adelaide,12150,resolved,0.0,0.0,18
18,St K v Port,Darcy Byrne-Jones,port_adelaide,12422,resolved,0.0,0.0,19
18,St K v Port,Aliir Aliir,port_adelaide,12433,resolved,0.0,0.0,20
18,St K v Port,Liam Stocker,st_kilda,12721,resolved,0.0,0.0,21
18,St K v Port,Ryan Byrnes,st_kilda,12802,resolved,0.0,0.0,22
18,St K v Port,Willem Drew,port_adelaide,12695,resolved,0.0,0.0,23
18,St K v Port,Liam O'Connell,st_kilda,13194,resolved,0.0,0.0,24
18,St K v Port,Jordon Sweet,port_adelaide,12890,resolved,0.0,0.0,25
18,St K v Port,Mitch Owens,st_kilda,12948,resolved,0.0,0.0,26
18,St K v Port,Joe Richards,port_adelaide,13139,resolved,0.0,0.0,27
18,St K v Port,Logan Evans,port_adelaide,13156,resolved,0.0,0.0,28
18,St K v Port,Corey Durdin,port_adelaide,12936,resolved,0.0,0.0,29
18,St K v Port,Liam Ryan,st_kilda,12600,resolved,0.0,0.0,30
18,St K v Port,Campbell Lake,st_kilda,13331,resolved,0.0,0.0,31
18,St K v Port,Anthony Caminiti,st_kilda,13035,resolved,0.0,0.0,32
18,St K v Port,Liam Henry,st_kilda,12831,resolved,0.0,0.0,33
18,St K v Port,Xavier Bamert,port_adelaide,13337,resolved,0.0,0.0,34
18,St K v Port,Tobie Travaglia,st_kilda,13206,resolved,0.0,0.0,35
18,St K v Port,Kane Farrell,port_adelaide,12664,resolved,0.0,0.0,36
18,St K v Port,Josh Lai,port_adelaide,13301,resolved,0.0,0.0,37
18,St K v Port,Angus Hastie,st_kilda,13116,resolved,0.0,0.0,38
18,St K v Port,Jackson Mead,port_adelaide,12946,resolved,0.0,0.0,39
18,St K v Port,Dante Visentini,port_adelaide,13073,resolved,0.0,0.0,40
18,St K v Port,Joe Berry,port_adelaide,13188,resolved,0.0,0.0,41
18,St K v Port,Jack Lukosius,port_adelaide,12704,resolved,0.0,0.0,42
18,St K v Port,Lachie Jones,port_adelaide,12882,resolved,0.0,0.0,43
18,St K v Port,Jack Whitlock,port_adelaide,13259,resolved,0.0,0.0,44
18,St K v Port,Jacob Wehr,port_adelaide,12991,resolved,0.0,0.0,45
18,St K v Port,Mitch Georgiades,port_adelaide,12766,resolved,0.0,0.0,46
18,WB v WC,Marcus Bontempelli,western_bulldogs,12269,resolved,2.702,73.6,1
18,WB v WC,Aaron Naughton,western_bulldogs,12594,resolved,1.394,14.1,2
18,WB v WC,Ed Richards,western_bulldogs,12605,resolved,0.848,6.4,3
18,WB v WC,Harley Reid,west_coast,13111,resolved,0.708,5.0,4
18,WB v WC,Bailey Dale,western_bulldogs,12354,resolved,0.216,0.8,5
18,WB v WC,Rhylee West,western_bulldogs,12748,resolved,0.039,0.0,6
18,WB v WC,Rory Lobb,western_bulldogs,12282,resolved,0.035,0.0,7
18,WB v WC,Tom Liberatore,western_bulldogs,11898,resolved,0.026,0.0,8
18,WB v WC,Tim Kelly,west_coast,12595,resolved,0.011,0.0,9
18,WB v WC,Willem Duursma,west_coast,13292,resolved,0.009,0.0,10
18,WB v WC,Tom McCarthy,west_coast,13240,resolved,0.002,0.0,11
18,WB v WC,Jedd Busslinger,western_bulldogs,13216,resolved,0.002,0.0,12
18,WB v WC,Matthew Kennedy,western_bulldogs,12455,resolved,0.002,0.0,13
18,WB v WC,Lachlan Bramble,western_bulldogs,12916,resolved,0.002,0.0,15
18,WB v WC,Cody Weightman,western_bulldogs,12800,resolved,0.001,0.0,14
18,WB v WC,Joel Freijah,western_bulldogs,13140,resolved,0.001,0.0,16
18,WB v WC,Michael Sellwood,western_bulldogs,13276,resolved,0.001,0.0,17
18,WB v WC,Marcus Herbert,west_coast,13339,resolved,0.001,0.0,18
18,WB v WC,Brandon Starcevich,west_coast,12668,resolved,0.0,0.0,19
18,WB v WC,Jack Graham,west_coast,,unresolved,0.0,0.0,20
18,WB v WC,Liam Baker,west_coast,12661,resolved,0.0,0.0,21
18,WB v WC,Oliver Francou,west_coast,13345,resolved,0.0,0.0,22
18,WB v WC,Arthur Jones,western_bulldogs,13046,resolved,0.0,0.0,23
18,WB v WC,James O'Donnell,western_bulldogs,13061,resolved,0.0,0.0,24
18,WB v WC,Elliot Yeo,west_coast,12087,resolved,0.0,0.0,25
18,WB v WC,Jordan Croft,western_bulldogs,13265,resolved,0.0,0.0,26
18,WB v WC,Buku Khamis,western_bulldogs,12900,resolved,0.0,0.0,27
18,WB v WC,Bailey Williams,western_bulldogs,12441,resolved,0.0,0.0,28
18,WB v WC,Sam Davidson,western_bulldogs,13178,resolved,0.0,0.0,29
18,WB v WC,Brady Hough,west_coast,12957,resolved,0.0,0.0,30
18,WB v WC,Tylar Young,west_coast,13043,resolved,0.0,0.0,31
18,WB v WC,Jake Waterman,west_coast,12601,resolved,0.0,0.0,32
18,WB v WC,Luke Cleary,western_bulldogs,12987,resolved,0.0,0.0,33
18,WB v WC,Josh Dolan,western_bulldogs,13179,resolved,0.0,0.0,34
18,WB v WC,Bailey J. Williams,west_coast,,unresolved,0.0,0.0,35
18,WB v WC,Liam Duggan,west_coast,12334,resolved,0.0,0.0,36
18,WB v WC,Rhett Bazzo,west_coast,13000,resolved,0.0,0.0,37
18,WB v WC,Jack Williams,west_coast,,unresolved,0.0,0.0,38
18,WB v WC,Hamish Davis,west_coast,13210,resolved,0.0,0.0,39
18,WB v WC,Jobe Shanahan,west_coast,13247,resolved,0.0,0.0,40
18,WB v WC,Bo Allan,west_coast,13221,resolved,0.0,0.0,41
18,WB v WC,Cooper Hynes,western_bulldogs,13213,resolved,0.0,0.0,42
18,WB v WC,Tom Cole,west_coast,12446,resolved,0.0,0.0,43
18,WB v WC,Milan Murdock,west_coast,13294,resolved,0.0,0.0,44
18,WB v WC,Jack Hutchinson,west_coast,13151,resolved,0.0,0.0,45
18,WB v WC,Luke Kennedy,western_bulldogs,13333,resolved,0.0,0.0,46
19,Coll v Carl,Nick Daicos,collingwood,12943,resolved,2.627,66.5,1
19,Coll v Carl,Patrick Cripps,carlton,12261,resolved,1.954,27.4,2
19,Coll v Carl,Darcy Cameron,collingwood,12660,resolved,0.565,3.7,3
19,Coll v Carl,Dan Houston,collingwood,12495,resolved,0.256,1.1,4
19,Coll v Carl,Jagga Smith,carlton,13274,resolved,0.192,0.8,5
19,Coll v Carl,Sam Walsh,carlton,12684,resolved,0.094,0.3,6
19,Coll v Carl,Tim Membrey,collingwood,12300,resolved,0.08,0.2,7
19,Coll v Carl,Jordan De Goey,collingwood,12318,resolved,0.051,0.0,8
19,Coll v Carl,Ned Long,collingwood,13023,resolved,0.035,0.0,9
19,Coll v Carl,Beau McCreery,collingwood,12876,resolved,0.022,0.0,10
19,Coll v Carl,George Hewett,carlton,12411,resolved,0.016,0.0,11
19,Coll v Carl,Jack Crisp,collingwood,12061,resolved,0.015,0.0,12
19,Coll v Carl,Scott Pendlebury,collingwood,4182,resolved,0.015,0.0,13
19,Coll v Carl,Josh Daicos,collingwood,12573,resolved,0.013,0.0,14
19,Coll v Carl,Steele Sidebottom,collingwood,11751,resolved,0.008,0.0,17
19,Coll v Carl,Patrick Lipinski,collingwood,12578,resolved,0.007,0.0,16
19,Coll v Carl,Edward Allan,collingwood,13146,resolved,0.006,0.0,15
19,Coll v Carl,Liam Reidy,carlton,13172,resolved,0.005,0.0,18
19,Coll v Carl,Brayden Maynard,collingwood,12371,resolved,0.004,0.0,19
19,Coll v Carl,Ben Ainsworth,carlton,12498,resolved,0.004,0.0,20
19,Coll v Carl,Oliver Florent,carlton,12497,resolved,0.003,0.0,22
19,Coll v Carl,Angus Anderson,collingwood,13306,resolved,0.003,0.0,21
19,Coll v Carl,Daniel McStay,collingwood,12291,resolved,0.003,0.0,23
19,Coll v Carl,Charlie West,collingwood,13246,resolved,0.002,0.0,25
19,Coll v Carl,Sam Swadling,collingwood,13340,resolved,0.002,0.0,26
19,Coll v Carl,Nick Haynes,carlton,12091,resolved,0.002,0.0,27
19,Coll v Carl,Billy Wilson,carlton,,unresolved,0.002,0.0,24
19,Coll v Carl,Billy Frampton,collingwood,12676,resolved,0.001,0.0,31
19,Coll v Carl,Liam Puncher,collingwood,13342,resolved,0.001,0.0,30
19,Coll v Carl,Harvey Harrison,collingwood,13068,resolved,0.001,0.0,29
19,Coll v Carl,Mitch McGovern,carlton,12404,resolved,0.001,0.0,33
19,Coll v Carl,Harry Dean,carlton,13273,resolved,0.001,0.0,35
19,Coll v Carl,Brodie Kemp,carlton,12937,resolved,0.001,0.0,39
19,Coll v Carl,Nic Newman,carlton,12508,resolved,0.001,0.0,28
19,Coll v Carl,Isaac Quaynor,collingwood,12740,resolved,0.001,0.0,37
19,Coll v Carl,Harry Perryman,collingwood,12536,resolved,0.001,0.0,32
19,Coll v Carl,Cooper Lord,carlton,13170,resolved,0.001,0.0,38
19,Coll v Carl,Matthew Cottrell,carlton,12822,resolved,0.001,0.0,40
19,Coll v Carl,Lachlan Cowan,carlton,13028,resolved,0.001,0.0,34
19,Coll v Carl,Blake Acres,carlton,12276,resolved,0.001,0.0,36
19,Coll v Carl,Talor Byrne,carlton,13297,resolved,0.0,0.0,41
19,Coll v Carl,Francis Evans,carlton,12873,resolved,0.0,0.0,42
19,Coll v Carl,Wade Derksen,carlton,13303,resolved,0.0,0.0,43
19,Coll v Carl,Will Hayward,carlton,12509,resolved,0.0,0.0,44
19,Coll v Carl,Adam Cerra,carlton,12603,resolved,0.0,0.0,45
19,Coll v Carl,Harry McKay,carlton,12566,resolved,0.0,0.0,46
19,Ess v GWS,Zach Merrett,essendon,12241,resolved,2.34,50.3,1
19,Ess v GWS,Sam Durham,essendon,12925,resolved,1.757,28.4,2
19,Ess v GWS,Nick Bryan,essendon,12899,resolved,1.273,17.3,3
19,Ess v GWS,Dyson Sharp,essendon,13283,resolved,0.117,1.1,4
19,Ess v GWS,Finn Callaghan,greater_western_sydney,12969,resolved,0.104,0.9,5
19,Ess v GWS,Archie Roberts,essendon,13168,resolved,0.1,0.9,6
19,Ess v GWS,Jacob Farrow,essendon,13299,resolved,0.052,0.4,7
19,Ess v GWS,Lachie Ash,greater_western_sydney,12782,resolved,0.036,0.2,9
19,Ess v GWS,Sullivan Robey,essendon,13307,resolved,0.035,0.2,8
19,Ess v GWS,Callum Brown,greater_western_sydney,12910,resolved,0.026,0.1,10
19,Ess v GWS,Clayton Oliver,greater_western_sydney,12410,resolved,0.025,0.1,11
19,Ess v GWS,Jaxon Prior,essendon,12874,resolved,0.019,0.0,12
19,Ess v GWS,Mason Redman,essendon,12437,resolved,0.017,0.0,13
19,Ess v GWS,Ryan Angwin,greater_western_sydney,13001,resolved,0.014,0.0,14
19,Ess v GWS,Connor Idun,greater_western_sydney,12750,resolved,0.012,0.0,15
19,Ess v GWS,Jye Caldwell,essendon,12755,resolved,0.011,0.0,16
19,Ess v GWS,Jack Ough,greater_western_sydney,13348,resolved,0.01,0.0,17
19,Ess v GWS,Peter Wright,essendon,12366,resolved,0.008,0.0,18
19,Ess v GWS,Lachie Whitfield,greater_western_sydney,12143,resolved,0.007,0.0,19
19,Ess v GWS,Jordan Ridley,essendon,12631,resolved,0.004,0.0,20
19,Ess v GWS,Sam Taylor,greater_western_sydney,12644,resolved,0.004,0.0,21
19,Ess v GWS,Jake Stringer,greater_western_sydney,12167,resolved,0.003,0.0,22
19,Ess v GWS,Harry Rowston,greater_western_sydney,13045,resolved,0.003,0.0,23
19,Ess v GWS,Zach Reid,essendon,12889,resolved,0.003,0.0,26
19,Ess v GWS,Xavier O'Halloran,greater_western_sydney,12821,resolved,0.002,0.0,25
19,Ess v GWS,Harry Himmelberg,greater_western_sydney,12462,resolved,0.002,0.0,24
19,Ess v GWS,Andrew McGrath,essendon,12491,resolved,0.002,0.0,27
19,Ess v GWS,Nicholas Madden,greater_western_sydney,13236,resolved,0.002,0.0,30
19,Ess v GWS,Archer Day-Wicks,essendon,13223,resolved,0.002,0.0,29
19,Ess v GWS,Conor Stone,greater_western_sydney,12886,resolved,0.002,0.0,32
19,Ess v GWS,Jayden Laverde,greater_western_sydney,12377,resolved,0.002,0.0,31
19,Ess v GWS,Angus Clarke,essendon,13229,resolved,0.001,0.0,34
19,Ess v GWS,Joe Fonti,greater_western_sydney,13164,resolved,0.001,0.0,33
19,Ess v GWS,Stephen Coniglio,greater_western_sydney,12028,resolved,0.001,0.0,28
19,Ess v GWS,Max Gruzewski,greater_western_sydney,13158,resolved,0.001,0.0,37
19,Ess v GWS,Toby Greene,greater_western_sydney,12025,resolved,0.001,0.0,35
19,Ess v GWS,Isaac Kako,essendon,13177,resolved,0.0,0.0,36
19,Ess v GWS,Hussien El Achkar,essendon,13281,resolved,0.0,0.0,38
19,Ess v GWS,Jaxon Artemis,essendon,13352,resolved,0.0,0.0,39
19,Ess v GWS,Xavier Duursma,essendon,12696,resolved,0.0,0.0,40
19,Ess v GWS,Toby Bedford,greater_western_sydney,12772,resolved,0.0,0.0,41
19,Ess v GWS,Kyle Langford,essendon,12349,resolved,0.0,0.0,42
19,Ess v GWS,Max Kondogiannis,essendon,13282,resolved,0.0,0.0,43
19,Ess v GWS,Aaron Cadman,greater_western_sydney,13054,resolved,0.0,0.0,44
19,Ess v GWS,Riley Hamilton,greater_western_sydney,13347,resolved,0.0,0.0,45
19,Ess v GWS,Nate Caddy,essendon,13148,resolved,0.0,0.0,46
19,Geel v St K,Bailey Smith,geelong,12692,resolved,2.594,65.2,1
19,Geel v St K,Rowan Marshall,st_kilda,12564,resolved,1.764,24.2,2
19,Geel v St K,Gryan Miers,geelong,12689,resolved,0.768,6.8,3
19,Geel v St K,James Worpel,geelong,12619,resolved,0.372,2.7,4
19,Geel v St K,Hugo Garcia,st_kilda,13125,resolved,0.1,0.4,5
19,Geel v St K,Tom Atkins,geelong,12690,resolved,0.085,0.3,6
19,Geel v St K,Oliver Dempsey,geelong,12974,resolved,0.055,0.2,7
19,Geel v St K,Jhye Clark,geelong,13062,resolved,0.047,0.1,9
19,Geel v St K,Jack Henry,geelong,12607,resolved,0.045,0.1,8
19,Geel v St K,Lawson Humphries,geelong,13160,resolved,0.026,0.0,10
19,Geel v St K,Tom Stewart,geelong,12505,resolved,0.019,0.0,11
19,Geel v St K,Nasiah Wanganeen-Milera,st_kilda,12950,resolved,0.017,0.0,12
19,Geel v St K,Max Holmes,geelong,12881,resolved,0.015,0.0,14
19,Geel v St K,Mattaes Phillipou,st_kilda,13036,resolved,0.015,0.0,13
19,Geel v St K,Oisin Mullin,geelong,13066,resolved,0.012,0.0,15
19,Geel v St K,Max Hall,st_kilda,13193,resolved,0.01,0.0,16
19,Geel v St K,Darcy Wilson,st_kilda,13110,resolved,0.009,0.0,17
19,Geel v St K,Mark O'Connor,geelong,12531,resolved,0.009,0.0,18
19,Geel v St K,Sam De Koning,geelong,12891,resolved,0.008,0.0,19
19,Geel v St K,Mason Wood,st_kilda,12312,resolved,0.005,0.0,20
19,Geel v St K,Jay Polkinghorne,geelong,13353,resolved,0.003,0.0,21
19,Geel v St K,Mitchell Edwards,geelong,13285,resolved,0.003,0.0,24
19,Geel v St K,Liam Stocker,st_kilda,12721,resolved,0.003,0.0,22
19,Geel v St K,Connor O'Sullivan,geelong,13122,resolved,0.002,0.0,23
19,Geel v St K,Oliver Henry,geelong,12851,resolved,0.002,0.0,25
19,Geel v St K,Brad Close,geelong,12806,resolved,0.002,0.0,27
19,Geel v St K,Patrick Dangerfield,geelong,11700,resolved,0.002,0.0,26
19,Geel v St K,Bradley Hill,st_kilda,12060,resolved,0.002,0.0,29
19,Geel v St K,Marcus Windhager,st_kilda,12967,resolved,0.001,0.0,28
19,Geel v St K,Shannon Neale,geelong,12992,resolved,0.001,0.0,32
19,Geel v St K,Zach Guthrie,geelong,12551,resolved,0.001,0.0,30
19,Geel v St K,Shaun Mannagh,geelong,13104,resolved,0.001,0.0,31
19,Geel v St K,Campbell Lake,st_kilda,13331,resolved,0.001,0.0,34
19,Geel v St K,Jack Silvagni,st_kilda,12458,resolved,0.0,0.0,33
19,Geel v St K,Callum Wilkie,st_kilda,12703,resolved,0.0,0.0,35
19,Geel v St K,Liam Ryan,st_kilda,12600,resolved,0.0,0.0,36
19,Geel v St K,Oliver Wiltshire,geelong,13217,resolved,0.0,0.0,37
19,Geel v St K,Ryan Byrnes,st_kilda,12802,resolved,0.0,0.0,38
19,Geel v St K,Hunter Clark,st_kilda,12591,resolved,0.0,0.0,39
19,Geel v St K,Jack Higgins,st_kilda,12609,resolved,0.0,0.0,40
19,Geel v St K,Tobie Travaglia,st_kilda,13206,resolved,0.0,0.0,41
19,Geel v St K,Liam O'Connell,st_kilda,13194,resolved,0.0,0.0,42
19,Geel v St K,Mitch Owens,st_kilda,12948,resolved,0.0,0.0,43
19,Geel v St K,Cooper Sharman,st_kilda,12929,resolved,0.0,0.0,44
19,Geel v St K,Liam Henry,st_kilda,12831,resolved,0.0,0.0,45
19,Geel v St K,Anthony Caminiti,st_kilda,13035,resolved,0.0,0.0,46
19,GC v WB,Marcus Bontempelli,western_bulldogs,12269,resolved,2.789,80.9,1
19,GC v WB,Touk Miller,gold_coast,12331,resolved,1.058,7.9,2
19,GC v WB,Matt Rowell,gold_coast,12768,resolved,0.998,7.2,3
19,GC v WB,Bailey Williams,western_bulldogs,12441,resolved,0.633,3.5,4
19,GC v WB,Matthew Kennedy,western_bulldogs,12455,resolved,0.182,0.5,5
19,GC v WB,Christian Petracca,gold_coast,12430,resolved,0.068,0.0,6
19,GC v WB,John Noble,gold_coast,12743,resolved,0.048,0.0,7
19,GC v WB,Ed Richards,western_bulldogs,12605,resolved,0.035,0.0,9
19,GC v WB,Tim English,western_bulldogs,12537,resolved,0.035,0.0,8
19,GC v WB,Ryley Sanders,western_bulldogs,13103,resolved,0.028,0.0,10
19,GC v WB,Wil Powell,gold_coast,12652,resolved,0.024,0.0,11
19,GC v WB,Sam Collins,gold_coast,12444,resolved,0.017,0.0,12
19,GC v WB,Noah Anderson,gold_coast,12767,resolved,0.015,0.0,13
19,GC v WB,Rory Lobb,western_bulldogs,12282,resolved,0.013,0.0,14
19,GC v WB,Mac Andrew,gold_coast,13019,resolved,0.011,0.0,15
19,GC v WB,Jedd Busslinger,western_bulldogs,13216,resolved,0.008,0.0,18
19,GC v WB,Michael Sellwood,western_bulldogs,13276,resolved,0.007,0.0,17
19,GC v WB,Zeke Uwland,gold_coast,13278,resolved,0.007,0.0,16
19,GC v WB,Bodhi Uwland,gold_coast,13041,resolved,0.006,0.0,19
19,GC v WB,Buku Khamis,western_bulldogs,12900,resolved,0.004,0.0,21
19,GC v WB,Joel Freijah,western_bulldogs,13140,resolved,0.004,0.0,20
19,GC v WB,Ned Moyle,gold_coast,13050,resolved,0.002,0.0,23
19,GC v WB,Rhylee West,western_bulldogs,12748,resolved,0.002,0.0,22
19,GC v WB,Cody Weightman,western_bulldogs,12800,resolved,0.001,0.0,25
19,GC v WB,Daniel Rioli,gold_coast,12403,resolved,0.001,0.0,24
19,GC v WB,Leonardo Lombard,gold_coast,13232,resolved,0.001,0.0,26
19,GC v WB,Ben King,gold_coast,12728,resolved,0.001,0.0,27
19,GC v WB,Aaron Naughton,western_bulldogs,12594,resolved,0.001,0.0,28
19,GC v WB,Cooper Hynes,western_bulldogs,13213,resolved,0.001,0.0,29
19,GC v WB,Arthur Jones,western_bulldogs,13046,resolved,0.0,0.0,30
19,GC v WB,Jai Murray,gold_coast,13332,resolved,0.0,0.0,31
